timestamp [ms],camera transform 0,camera transform 1,camera transform 2,camera transform 3,camera transform 4,camera transform 5,camera transform 6,camera transform 7,camera transform 8,camera transform 9,camera transform 10,camera transform 11,camera transform 12,camera transform 13,camera transform 14,camera transform 15,face transform 0,face transform 1,face transform 2,face transform 3,face transform 4,face transform 5,face transform 6,face transform 7,face transform 8,face transform 9,face transform 10,face transform 11,face transform 12,face transform 13,face transform 14,face transform 15,left eye transform 0,left eye transform 1,left eye transform 2,left eye transform 3,left eye transform 4,left eye transform 5,left eye transform 6,left eye transform 7,left eye transform 8,left eye transform 9,left eye transform 10,left eye transform 11,left eye transform 12,left eye transform 13,left eye transform 14,left eye transform 15,right eye transform 0,right eye transform 1,right eye transform 2,right eye transform 3,right eye transform 4,right eye transform 5,right eye transform 6,right eye transform 7,right eye transform 8,right eye transform 9,right eye transform 10,right eye transform 11,right eye transform 12,right eye transform 13,right eye transform 14,right eye transform 15,camera euler y,camera euler p,camera euler r
1668579986839.0,-0.01598591,-0.847932,-0.5298642,0.0,0.99987197,-0.013954407,-0.00783499,0.0,-0.0007504024,-0.5299216,0.8480464,0.0,0.0,0.0,0.0,1.0,0.9801663,-0.06061484,-0.1886793,0.0,0.051211275,0.99720937,-0.0543254,0.0,0.1914456,0.043585494,0.98053515,0.0,0.039559364,0.24543074,-0.5761438,1.0,0.98919034,-0.018121837,0.14551295,0.0,0.0,0.99233425,0.123582944,0.0,-0.14663704,-0.122247055,0.98160744,0.0,0.03422755,0.031666458,0.031331982,1.0,0.9971234,-0.009445214,0.0752045,0.0,0.0,0.9922052,0.12461476,0.0,-0.07579531,-0.1242563,0.98935103,0.0,-0.034279395,0.03171472,0.031382434,1.0,0.5585081,-0.0008848598,-1.5872518
1668579986856.0,-0.015983751,-0.84794605,-0.5298417,0.0,0.9998719,-0.013966297,-0.0078118453,0.0,-0.00077590486,-0.52989876,0.84806067,0.0,0.0,0.0,0.0,1.0,0.9818119,-0.05741794,-0.1809659,0.0,0.04825891,0.99734056,-0.05461827,0.0,0.18362068,0.044891644,0.98197174,0.0,0.038887504,0.24529961,-0.5760357,1.0,0.991475,-0.01593428,0.12931898,0.0,0.0,0.99249417,0.122292005,0.0,-0.13029698,-0.12124947,0.98403317,0.0,0.034214154,0.03169655,0.031425796,1.0,0.99824864,-0.007286337,0.05870799,0.0,0.0,0.99238604,0.12316653,0.0,-0.05915842,-0.12295082,0.99064803,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.55848116,-0.00091491645,-1.5872656
1668579986872.0,-0.0159784,-0.8479327,-0.52986336,0.0,0.999872,-0.013959739,-0.007812278,0.0,-0.00077246776,-0.52992034,0.84804726,0.0,0.0,0.0,0.0,1.0,0.98310274,-0.054077584,-0.17488469,0.0,0.045220077,0.9975033,-0.05424467,0.0,0.17738143,0.045419954,0.9830936,0.0,0.038063705,0.24527597,-0.57613987,1.0,0.9919272,-0.015652718,0.12583897,0.0,0.0,0.9923526,0.12343566,0.0,-0.12680872,-0.12243919,0.98434156,0.0,0.034214154,0.03169655,0.031425796,1.0,0.9984502,-0.00691686,0.055221025,0.0,0.0,0.9922464,0.12428653,0.0,-0.055652533,-0.12409391,0.99070865,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5585066,-0.00091087795,-1.5872581
1668579986889.0,-0.015982019,-0.84793484,-0.52985966,0.0,0.999872,-0.013954576,-0.007827368,0.0,-0.00075687066,-0.52991694,0.8480493,0.0,0.0,0.0,0.0,1.0,0.9843598,-0.050634928,-0.16873662,0.0,0.042070065,0.99765694,-0.05395508,0.0,0.17107323,0.04601248,0.9841834,0.0,0.03723988,0.24516419,-0.5761279,1.0,0.9934876,-0.013471294,0.11314115,0.0,0.0,0.9929861,0.11823114,0.0,-0.11394032,-0.117461175,0.98651934,0.0,0.034214154,0.03169655,0.031425796,1.0,0.99908584,-0.0050845,0.04244528,0.0,0.0,0.99290156,0.11893921,0.0,-0.04274873,-0.11883049,0.9919939,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5585026,-0.00089248404,-1.587252
1668579986906.0,-0.01598581,-0.8479393,-0.52985233,0.0,0.99987197,-0.013937717,-0.007861485,0.0,-0.00071886927,-0.52991015,0.8480536,0.0,0.0,0.0,0.0,1.0,0.9855087,-0.046684433,-0.16307533,0.0,0.03839539,0.9978233,-0.0536184,0.0,0.16522343,0.04657993,0.9851559,0.0,0.03637677,0.24504215,-0.576091,1.0,0.99460703,-0.011417747,0.10308475,0.0,0.0,0.9939219,0.11008756,0.0,-0.103715144,-0.10949386,0.9885617,0.0,0.034214154,0.03169655,0.031425796,1.0,0.9994696,-0.0036041639,0.032366708,0.0,0.0,0.9938572,0.110670015,0.0,-0.03256676,-0.11061131,0.99333006,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5584946,-0.00084766943,-1.587232
1668579986923.0,-0.015986277,-0.84793144,-0.52986485,0.0,0.99987197,-0.013941777,-0.00785589,0.0,-0.0007260006,-0.5299226,0.8480458,0.0,0.0,0.0,0.0,1.0,0.9864696,-0.04218503,-0.15842372,0.0,0.034230575,0.9980282,-0.052608643,0.0,0.16033067,0.046473727,0.98596877,0.0,0.03550539,0.24507862,-0.5762907,1.0,0.9956558,-0.01016419,0.0925544,0.0,0.0,0.9940239,0.10916227,0.0,-0.09311084,-0.10868805,0.9897057,0.0,0.034214154,0.03169655,0.031425796,1.0,0.9997598,-0.0024033808,0.021784948,0.0,0.0,0.99396944,0.10965769,0.0,-0.021917121,-0.10963135,0.99373066,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5585093,-0.00085608626,-1.587237
1668579986939.0,-0.015989585,-0.8479347,-0.5298596,0.0,0.99987185,-0.013952407,-0.007845111,0.0,-0.0007406739,-0.5299172,0.84804916,0.0,0.0,0.0,0.0,1.0,0.98755306,-0.0375221,-0.1527463,0.0,0.029834773,0.99818516,-0.05231283,0.0,0.15443195,0.047104485,0.98688006,0.0,0.034604922,0.245091,-0.57650304,1.0,0.9966886,-0.008570171,0.08086008,0.0,0.0,0.9944302,0.10539733,0.0,-0.08131298,-0.105048314,0.9911372,0.0,0.034214154,0.03169655,0.031425796,1.0,0.999949,-0.0010688653,0.010047062,0.0,0.0,0.99438864,0.10578888,0.0,-0.010103758,-0.105783485,0.9943379,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5585029,-0.00087338535,-1.5872494
1668579986956.0,-0.015981406,-0.8479402,-0.529851,0.0,0.99987197,-0.013957476,-0.007821552,0.0,-0.0007631751,-0.52990824,0.84805477,0.0,0.0,0.0,0.0,1.0,0.9883815,-0.032851186,-0.14840014,0.0,0.02547566,0.99835676,-0.051331017,0.0,0.14984256,0.046954006,0.98759437,0.0,0.03358824,0.24507476,-0.57670414,1.0,0.99767023,-0.0066927625,0.067891665,0.0,0.0,0.99517614,0.0981045,0.0,-0.06822075,-0.09787594,0.99285764,0.0,0.034214154,0.03169655,0.031425796,1.0,0.9999958,0.00028355554,-0.0028682319,0.0,0.0,0.9951488,0.09838115,0.0,0.002882214,-0.09838074,0.9951446,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.55849236,-0.00089991227,-1.5872552
1668579986973.0,-0.015978586,-0.84794,-0.5298513,0.0,0.999872,-0.0139586665,-0.007814322,0.0,-0.00076994224,-0.52990836,0.8480545,0.0,0.0,0.0,0.0,1.0,0.98905194,-0.028749837,-0.14473948,0.0,0.021731898,0.99852085,-0.049836613,0.0,0.14595819,0.046145577,0.98821384,0.0,0.032496247,0.24510035,-0.5768181,1.0,0.9976263,-0.0066296314,0.06854025,0.0,0.0,0.9953546,0.09627677,0.0,-0.068860136,-0.096048236,0.9929919,0.0,0.034214154,0.03169655,0.031425796,1.0,0.9999975,0.00021720487,-0.002239068,0.0,0.0,0.9953278,0.09655359,0.0,0.0022495785,-0.09655335,0.99532527,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5584925,-0.0009078921,-1.5872567
1668579986990.0,-0.01599018,-0.84794784,-0.5298386,0.0,0.99987185,-0.013962466,-0.007830108,0.0,-0.00075833173,-0.52989596,0.8480624,0.0,0.0,0.0,0.0,1.0,0.9898232,-0.025131302,-0.14006512,0.0,0.01832083,0.9985961,-0.04970276,0.0,0.14111756,0.04663094,0.98889405,0.0,0.031221975,0.24465215,-0.57639164,1.0,0.9980599,-0.0054242327,0.06202423,0.0,0.0,0.99619776,0.08712093,0.0,-0.06226096,-0.086951904,0.9942651,0.0,0.034214154,0.03169655,0.031425796,1.0,0.99996233,0.0007578478,-0.008644284,0.0,0.0,0.996179,0.08733541,0.0,0.008677441,-0.087332115,0.99614143,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5584779,-0.0008941931,-1.5872611
1668579987006.0,-0.016002888,-0.8479399,-0.529851,0.0,0.9998717,-0.013977538,-0.007829989,0.0,-0.0007666541,-0.52990836,0.8480547,0.0,0.0,0.0,0.0,1.0,0.9906292,-0.021699369,-0.13484414,0.0,0.015169864,0.9986707,-0.04926279,0.0,0.13573386,0.0467556,0.98964155,0.0,0.030061057,0.24444115,-0.57616013,1.0,0.9983452,-0.004779258,0.057306282,0.0,0.0,0.99654037,0.08310997,0.0,-0.057505228,-0.08297244,0.9948913,0.0,0.034214154,0.03169655,0.031425796,1.0,0.99991065,0.0011133706,-0.013321154,0.0,0.0,0.99652547,0.08328875,0.0,0.0133676,-0.08328131,0.9964364,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5584925,-0.0009040146,-1.587279
1668579987023.0,-0.016004365,-0.8479325,-0.52986276,0.0,0.9998716,-0.0139890015,-0.007814445,0.0,-0.00078612973,-0.5299198,0.8480475,0.0,0.0,0.0,0.0,1.0,0.9914748,-0.017994095,-0.12905097,0.0,0.01176127,0.9987346,-0.04889784,0.0,0.12976752,0.046963282,0.9904318,0.0,0.028954588,0.24430469,-0.5760524,1.0,0.99866855,-0.003826317,0.05144355,0.0,0.0,0.9972453,0.074174054,0.0,-0.051585652,-0.0740753,0.99591756,0.0,0.034214154,0.03169655,0.031425796,1.0,0.9998199,0.0014103588,-0.018927457,0.0,0.0,0.99723536,0.0743079,0.0,0.01897993,-0.07429452,0.9970557,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.558506,-0.0009269876,-1.5872926
1668579987039.0,-0.016001694,-0.8479241,-0.5298762,0.0,0.9998717,-0.013988573,-0.0078101163,0.0,-0.0007898258,-0.5299332,0.84803915,0.0,0.0,0.0,0.0,1.0,0.9922834,-0.014434308,-0.123146705,0.0,0.0084266355,0.9987551,-0.049166813,0.0,0.12370308,0.04774973,0.99116975,0.0,0.027842704,0.24400784,-0.57559055,1.0,0.99864495,-0.0038221143,0.051900163,0.0,0.0,0.9972993,0.0734447,0.0,-0.052040707,-0.07334518,0.9959479,0.0,0.034214154,0.03169655,0.031425796,1.0,0.99983025,0.0013557207,-0.018375153,0.0,0.0,0.9972893,0.07358011,0.0,0.018425098,-0.07356762,0.99712,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5585218,-0.0009313551,-1.5872923
1668579987056.0,-0.01598367,-0.84791666,-0.5298887,0.0,0.99987197,-0.013977801,-0.0077933613,0.0,-0.0007985588,-0.5299454,0.84803146,0.0,0.0,0.0,0.0,1.0,0.99298084,-0.011002455,-0.11776178,0.0,0.0053585577,0.9988263,-0.048136227,0.0,0.11815317,0.047167383,0.99187446,0.0,0.026645372,0.24386308,-0.57520056,1.0,0.9988875,-0.0035196792,0.047025867,0.0,0.0,0.9972108,0.07463684,0.0,-0.0471574,-0.0745538,0.9961014,0.0,0.034214154,0.03169655,0.031425796,1.0,0.99972796,0.001743409,-0.023258572,0.0,0.0,0.99720246,0.074747995,0.0,0.023323823,-0.07472766,0.9969312,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5585362,-0.0009416615,-1.5872797
1668579987073.0,-0.015995093,-0.84792846,-0.5298696,0.0,0.9998718,-0.013993002,-0.007790564,0.0,-0.00080862624,-0.5299263,0.84804356,0.0,0.0,0.0,0.0,1.0,0.9935464,-0.0075787767,-0.113173,0.0,0.002165534,0.99885094,-0.047878213,0.0,0.113405794,0.0473242,0.99242115,0.0,0.025460903,0.2436842,-0.5747858,1.0,0.9992509,-0.0027980383,0.038598154,0.0,0.0,0.9973828,0.07230178,0.0,-0.038699437,-0.07224762,0.9966357,0.0,0.034214154,0.03169655,0.031425796,1.0,0.9994958,0.0022977416,-0.03166749,0.0,0.0,0.997378,0.07236813,0.0,0.03175074,-0.072331645,0.9968751,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.55851364,-0.0009535194,-1.5872974
1668579987090.0,-0.015987186,-0.84793425,-0.5298604,0.0,0.9998719,-0.013988858,-0.007782253,0.0,-0.0008133038,-0.5299169,0.8480493,0.0,0.0,0.0,0.0,1.0,0.9939836,-0.0047111055,-0.10942823,0.0,-0.00056142575,0.9988424,-0.04810178,0.0,0.109528154,0.047873847,0.9928303,0.0,0.024410693,0.24363321,-0.57470495,1.0,0.9994352,-0.0021843156,0.03353349,0.0,0.0,0.9978852,0.06500057,0.0,-0.03360456,-0.064963855,0.9973216,0.0,0.034214154,0.03169655,0.031425796,1.0,0.9993304,0.002379767,-0.036510702,0.0,0.0,0.99788254,0.06504197,0.0,0.036588177,-0.06499842,0.9972144,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.55850255,-0.00095902866,-1.5872924
1668579987106.0,-0.015996562,-0.8479567,-0.52982414,0.0,0.99987173,-0.013989969,-0.007798108,0.0,-0.00079976564,-0.52988094,0.8480718,0.0,0.0,0.0,0.0,1.0,0.99428093,-0.0019920547,-0.10677963,0.0,-0.0032241733,0.9988106,-0.048655394,0.0,0.10674953,0.048721544,0.9930916,0.0,0.02333193,0.24344702,-0.5744335,1.0,0.9995046,-0.0019524496,0.03141169,0.0,0.0,0.9980739,0.062037066,0.0,-0.031472307,-0.062006336,0.99757946,0.0,0.034214154,0.03169655,0.031425796,1.0,0.99925303,0.0023986488,-0.038570095,0.0,0.0,0.99807185,0.062069427,0.0,0.038644608,-0.062023062,0.9973263,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5584602,-0.0009430397,-1.5872933
1668579987124.0,-0.015994312,-0.84795797,-0.5298222,0.0,0.9998718,-0.013980594,-0.007808858,0.0,-0.0007856464,-0.52987915,0.8480728,0.0,0.0,0.0,0.0,1.0,0.9944789,0.0005511518,-0.10493503,0.0,-0.005907366,0.99869436,-0.050739266,0.0,0.104770064,0.051078957,0.9931838,0.0,0.022351298,0.24328393,-0.5741507,1.0,0.9996953,-0.0013418861,0.024647031,0.0,0.0,0.9985212,0.054363616,0.0,-0.024683533,-0.05434705,0.998217,0.0,0.034214154,0.03169655,0.031425796,1.0,0.998977,0.0024587684,-0.045154173,0.0,0.0,0.99852073,0.054372188,0.0,0.045221068,-0.054316565,0.9974992,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.55845803,-0.00092638994,-1.5872822
1668579987140.0,-0.01600349,-0.8479589,-0.5298205,0.0,0.9998716,-0.013986848,-0.007816164,0.0,-0.0007827345,-0.52987754,0.84807384,0.0,0.0,0.0,0.0,1.0,0.9946041,0.002857381,-0.10370363,0.0,-0.00831345,0.99860114,-0.052217986,0.0,0.10340935,0.052798405,0.99323654,0.0,0.02143719,0.24322724,-0.5739702,1.0,0.99981827,-0.0009227199,0.019041194,0.0,0.0,0.99882793,0.048402343,0.0,-0.019063538,-0.048393548,0.99864644,0.0,0.034214154,0.03169655,0.031425796,1.0,0.99871886,0.0024489833,-0.05054343,0.0,0.0,0.99882823,0.04839627,0.0,0.050602727,-0.048334267,0.9975486,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5584562,-0.00092295534,-1.5872896
1668579987157.0,-0.015989458,-0.84794873,-0.52983725,0.0,0.99987185,-0.0139727425,-0.007812294,0.0,-0.00077885593,-0.5298943,0.84806347,0.0,0.0,0.0,0.0,1.0,0.99471766,0.005020179,-0.1025263,0.0,-0.010513595,0.9985334,-0.053110644,0.0,0.102109306,0.05390795,0.99331164,0.0,0.020634787,0.24322425,-0.5737725,1.0,0.99990743,-0.0005952725,0.013592674,0.0,0.0,0.99904245,0.04375169,0.0,-0.013605703,-0.04374764,0.99894994,0.0,0.034214154,0.03169655,0.031425796,1.0,0.99843764,0.0024437283,-0.05582338,0.0,0.0,0.9990432,0.04373419,0.0,0.05587684,-0.04366586,0.99748236,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5584759,-0.0009183932,-1.5872731
1668579987173.0,-0.016010923,-0.84793717,-0.52985495,0.0,0.99987155,-0.013981105,-0.007839444,0.0,-0.00076060207,-0.5299124,0.84805214,0.0,0.0,0.0,0.0,1.0,0.9948095,0.006833524,-0.1015253,0.0,-0.012376473,0.9984607,-0.05406777,0.0,0.1009995,0.055043608,0.9933627,0.0,0.019860724,0.24318203,-0.5734106,1.0,0.9998968,-0.0006283459,0.01435215,0.0,0.0,0.999043,0.04373871,0.0,-0.014365898,-0.0437342,0.99893993,0.0,0.034214154,0.03169655,0.031425796,1.0,0.9984816,0.0024086111,-0.055034544,0.0,0.0,0.99904364,0.043723587,0.0,0.055087227,-0.043657195,0.99752665,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.55849725,-0.000896881,-1.5872833
1668579987190.0,-0.016017893,-0.847926,-0.5298726,0.0,0.99987143,-0.013987511,-0.007842379,0.0,-0.0007618434,-0.5299301,0.848041,0.0,0.0,0.0,0.0,1.0,0.99489045,0.008372909,-0.10061213,0.0,-0.013889826,0.9984303,-0.054258585,0.0,0.099999905,0.055378933,0.99344504,0.0,0.019198457,0.24324118,-0.57318234,1.0,0.9999225,-0.00055981765,0.0124344155,0.0,0.0,0.9989881,0.044976074,0.0,-0.012447011,-0.044972587,0.99891067,0.0,0.034214154,0.03169655,0.031425796,1.0,0.9983749,0.00256181,-0.0569306,0.0,0.0,0.9989891,0.04495333,0.0,0.05698821,-0.04488028,0.99736565,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5585182,-0.00089835655,-1.587291
1668579987207.0,-0.015997205,-0.8479305,-0.52986616,0.0,0.99987173,-0.013968154,-0.007834306,0.0,-0.0007583057,-0.52992356,0.8480452,0.0,0.0,0.0,0.0,1.0,0.9949432,0.009534335,-0.09998637,0.0,-0.015095358,0.9983717,-0.05500958,0.0,0.09929908,0.056240737,0.9934671,0.0,0.018634161,0.24333277,-0.5732008,1.0,0.999993,-0.00015506257,0.0037263958,0.0,0.0,0.9991354,0.041575965,0.0,-0.0037296205,-0.041575674,0.9991284,0.0,0.034214154,0.03169655,0.031425796,1.0,0.9978555,0.0027186032,-0.06539891,0.0,0.0,0.9991371,0.04153368,0.0,0.06545539,-0.04144461,0.99699444,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5585104,-0.00089418056,-1.5872681
1668579987223.0,-0.016005384,-0.84793025,-0.5298661,0.0,0.9998716,-0.013987863,-0.007818194,0.0,-0.0007824123,-0.52992326,0.8480453,0.0,0.0,0.0,0.0,1.0,0.9950169,0.010243491,-0.09918044,0.0,-0.015861498,0.99830353,-0.056022473,0.0,0.098438315,0.057316467,0.9934912,0.0,0.018136585,0.24334168,-0.57308906,1.0,0.99996173,-0.00035833966,0.008739264,0.0,0.0,0.9991604,0.040968988,0.0,-0.008746607,-0.04096742,0.9991222,0.0,0.034214154,0.03169655,0.031425796,1.0,0.9981674,0.0024775283,-0.060462277,0.0,0.0,0.99916154,0.040942073,0.0,0.060513016,-0.04086704,0.9973305,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.55851007,-0.0009226065,-1.5872914
1668579987240.0,-0.016013226,-0.84793794,-0.5298535,0.0,0.99987143,-0.014003735,-0.007807571,0.0,-0.00079959334,-0.5299105,0.8480533,0.0,0.0,0.0,0.0,1.0,0.99508053,0.01056256,-0.098505035,0.0,-0.01621818,0.9982542,-0.056791924,0.0,0.09773319,0.05810977,0.9935148,0.0,0.017733919,0.24339627,-0.57317185,1.0,0.99997646,-0.0002776341,0.0068540727,0.0,0.0,0.9991806,0.040473253,0.0,-0.006859693,-0.0404723,0.9991571,0.0,0.034214154,0.03169655,0.031425796,1.0,0.9980532,0.0025222965,-0.06231733,0.0,0.0,0.99918187,0.040441927,0.0,0.062368356,-0.040363193,0.99723667,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.55849504,-0.0009428572,-1.5873098
1668579987257.0,-0.016035477,-0.8479345,-0.5298587,0.0,0.99987113,-0.014020053,-0.007823463,0.0,-0.00079486554,-0.5299159,0.84804994,0.0,0.0,0.0,0.0,1.0,0.9951801,0.011016502,-0.09744339,0.0,-0.016665708,0.9982151,-0.05735186,0.0,0.0966376,0.058699302,0.9935874,0.0,0.017401407,0.24336648,-0.57305837,1.0,0.9999585,-0.00037106383,0.009101828,0.0,0.0,0.99917,0.04073422,0.0,-0.009109388,-0.04073253,0.9991286,0.0,0.034214154,0.03169655,0.031425796,1.0,0.99818623,0.0024507404,-0.060152106,0.0,0.0,0.9991711,0.040708616,0.0,0.06020201,-0.04063478,0.9973588,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5585014,-0.00093728595,-1.5873291
1668579987273.0,-0.016049,-0.84792846,-0.5298678,0.0,0.9998709,-0.014026404,-0.007838827,0.0,-0.00078537455,-0.5299252,0.84804416,0.0,0.0,0.0,0.0,1.0,0.9952008,0.011211014,-0.09720965,0.0,-0.016901916,0.99817824,-0.05791837,0.0,0.096383214,0.05928332,0.99357736,0.0,0.017183363,0.24330673,-0.57294786,1.0,0.99994683,-0.00041956603,0.01030385,0.0,0.0,0.999172,0.040685628,0.0,-0.01031239,-0.040683463,0.99911886,0.0,0.034214154,0.03169655,0.031425796,1.0,0.9982592,0.0023983102,-0.058930516,0.0,0.0,0.99917287,0.040663593,0.0,0.0589793,-0.040592805,0.9974335,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5585124,-0.00092610077,-1.5873368
1668579987290.0,-0.016048059,-0.8479247,-0.5298737,0.0,0.99987096,-0.01401533,-0.007854786,0.0,-0.00076608703,-0.5299314,0.8480402,0.0,0.0,0.0,0.0,1.0,0.9950945,0.0113530895,-0.09827498,0.0,-0.017131729,0.99816036,-0.05815834,0.0,0.09743391,0.059556462,0.9934585,0.0,0.01700273,0.24325843,-0.572813,1.0,0.9999489,-0.00041318717,0.010098659,0.0,0.0,0.99916404,0.040880848,0.0,-0.010107108,-0.040878758,0.999113,0.0,0.034214154,0.03169655,0.031425796,1.0,0.99824935,0.002416577,-0.059096567,0.0,0.0,0.999165,0.04085786,0.0,0.059145954,-0.04078633,0.99741584,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5585197,-0.0009033614,-1.5873238
1668579987307.0,-0.01605053,-0.84790057,-0.5299123,0.0,0.9998709,-0.014009792,-0.007868376,0.0,-0.00075235986,-0.52997017,0.848016,0.0,0.0,0.0,0.0,1.0,0.9949667,0.01094674,-0.09960635,0.0,-0.0167966,0.9981707,-0.058082126,0.0,0.0987883,0.059462648,0.9933305,0.0,0.016925324,0.243171,-0.5725597,1.0,0.99991626,-0.0006216279,0.0129262665,0.0,0.0,0.99884564,0.048034776,0.0,-0.012941205,-0.048030753,0.998762,0.0,0.034214154,0.03169655,0.031425796,1.0,0.99840474,0.0027106798,-0.0563966,0.0,0.0,0.9988469,0.048009172,0.0,0.056461707,-0.047932584,0.9972535,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5585654,-0.0008871998,-1.5873177
1668579987324.0,-0.016035292,-0.84789324,-0.5299245,0.0,0.99987113,-0.014002647,-0.007851076,0.0,-0.00076347124,-0.52998215,0.8480085,0.0,0.0,0.0,0.0,1.0,0.9947114,0.009929191,-0.10222891,0.0,-0.015927536,0.9981879,-0.058027674,0.0,0.101467475,0.059349,0.9930671,0.0,0.016951807,0.24309705,-0.5723994,1.0,0.9998007,-0.0011454467,0.019933308,0.0,0.0,0.998353,0.05736931,0.0,-0.019966193,-0.057357877,0.99815404,0.0,0.034214154,0.03169655,0.031425796,1.0,0.99876565,0.0028489945,-0.04958903,0.0,0.0,0.9983537,0.057357527,0.0,0.049670804,-0.05728673,0.9971214,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5585795,-0.0009003106,-1.5873095
1668579987340.0,-0.016040636,-0.8479039,-0.5299073,0.0,0.999871,-0.014015039,-0.0078412965,0.0,-0.0007780058,-0.5299647,0.84801936,0.0,0.0,0.0,0.0,1.0,0.99449676,0.008396157,-0.10443008,0.0,-0.014517929,0.998211,-0.057999417,0.0,0.1037563,0.059196595,0.9928395,0.0,0.017019382,0.2428829,-0.57202095,1.0,0.9996518,-0.0016961922,0.026332237,0.0,0.0,0.9979318,0.06428182,0.0,-0.02638681,-0.06425944,0.9975843,0.0,0.034214154,0.03169655,0.031425796,1.0,0.99905616,0.0027926639,-0.04334762,0.0,0.0,0.9979312,0.06429157,0.0,0.043437485,-0.06423089,0.9969893,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.55855894,-0.0009174385,-1.5873239
1668579987357.0,-0.016034693,-0.84789807,-0.5299168,0.0,0.99987113,-0.01400633,-0.007844037,0.0,-0.00077124604,-0.52997434,0.8480134,0.0,0.0,0.0,0.0,1.0,0.99436724,0.006454269,-0.105792806,0.0,-0.012677845,0.99822086,-0.05826147,0.0,0.10522855,0.059274532,0.99267995,0.0,0.01714728,0.24270901,-0.57177794,1.0,0.9996208,-0.0018679796,0.027474234,0.0,0.0,0.99769664,0.06783363,0.0,-0.027537663,-0.06780791,0.9973183,0.0,0.034214154,0.03169655,0.031425796,1.0,0.99910015,0.0028776394,-0.042316176,0.0,0.0,0.99769574,0.067846596,0.0,0.04241391,-0.067785546,0.996798,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5585703,-0.00090947363,-1.5873137
1668579987374.0,-0.016027078,-0.8478976,-0.52991796,0.0,0.99987125,-0.013995716,-0.007846658,0.0,-0.0007634191,-0.52997553,0.84801275,0.0,0.0,0.0,0.0,1.0,0.9942034,0.00432667,-0.10742734,0.0,-0.0106644705,0.9982312,-0.05849199,0.0,0.10698419,0.059298705,0.9924908,0.0,0.01733046,0.24246985,-0.5714033,1.0,0.9994396,-0.0023923488,0.033387724,0.0,0.0,0.9974427,0.07147031,0.0,-0.033473324,-0.07143026,0.99688375,0.0,0.034214154,0.03169655,0.031425796,1.0,0.9993282,0.00262082,-0.03655549,0.0,0.0,0.9974398,0.07151074,0.0,0.03664932,-0.0714627,0.9967697,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5585717,-0.0009002446,-1.5873013
1668579987391.0,-0.016042594,-0.84790426,-0.52990675,0.0,0.999871,-0.014007155,-0.007857613,0.0,-0.00075998285,-0.5299645,0.8480196,0.0,0.0,0.0,0.0,1.0,0.9939705,0.0031489623,-0.10960335,0.0,-0.009630272,0.998232,-0.05865523,0.0,0.10922485,0.059357017,0.99224335,0.0,0.017518265,0.24232823,-0.5711749,1.0,0.99915236,-0.0029011813,0.0410633,0.0,0.0,0.9975135,0.070475765,0.0,-0.04116566,-0.070416026,0.9966679,0.0,0.034214154,0.03169655,0.031425796,1.0,0.9995785,0.0020483462,-0.028959969,0.0,0.0,0.997508,0.070554,0.0,0.029032318,-0.07052426,0.99708754,0.0,-0.034260187,0.031740572,0.03147551,1.0,0.5585587,-0.0008961852,-1.5873146
